gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
2782231386,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS816948962,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Dunnington,England,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,53.9668,-0.968539,,,,,,,2017-01-30T00:00:00,30,1,2017,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS816948962,,,,CC0_1_0,,obsr932800,,,2021-03-09T13:04:03.050Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2782136019,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS906426622,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Oare Marshes LNR,England,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.3457,0.889644,,,,,,,2019-07-13T00:00:00,13,7,2019,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS906426622,,,,CC0_1_0,,obsr638904,,,2021-03-09T13:04:19.433Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2782044535,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS930298225,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,South Downs NP--Greenway Bottom,England,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.8087,0.121169,,,,,,,2015-05-13T00:00:00,13,5,2015,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS930298225,,,,CC0_1_0,,obsr1147059,,,2021-03-09T13:04:22.615Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2782044389,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS929373962,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Dungeness Bird Observatory Recording Area,England,PRESENT,31,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.9167,0.964449,,,,,,,2005-05-25T00:00:00,25,5,2005,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS929373962,,,,CC0_1_0,,obsr1533069,,,2021-03-09T13:04:09.473Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2781934249,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS766465364,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,"Addenbrooke's Road, Cambridge GB-England (52.1686,0.1332)",England,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.1686,0.13324,,,,,,,2019-05-26T00:00:00,26,5,2019,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS766465364,,,,CC0_1_0,,obsr904672,,,2021-03-09T13:03:08.981Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2781747603,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS829407754,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Hunmanby Gap,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,54.1801,-0.27103,,,,,,,2016-10-30T00:00:00,30,10,2016,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS829407754,,,,CC0_1_0,,obsr1427484,,,2021-03-09T13:05:23.477Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2781739777,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS831156415,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Capel Fleet Raptor Viewpoint,England,PRESENT,6,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.3759,0.905042,,,,,,,2008-10-18T00:00:00,18,10,2008,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS831156415,,,,CC0_1_0,,obsr1396377,,,2021-03-09T13:13:53.921Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2781620073,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS919884375,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Midley Barn area,England,PRESENT,49,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.9785,0.859826,,,,,,,2005-02-15T00:00:00,15,2,2005,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS919884375,,,,CC0_1_0,,obsr1533069,,,2021-03-09T12:57:43.396Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2781567590,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS781719623,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Cadishead & Little Woolden Mosses LWT NR,England,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,53.442,-2.4524,,,,,,,2019-07-04T00:00:00,4,7,2019,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS781719623,,,,CC0_1_0,,obsr508556,,,2021-03-09T13:03:27.863Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2781562793,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS799412142,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Shotatton,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.7988,-2.95024,,,,,,,2013-07-14T00:00:00,14,7,2013,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS799412142,,,,CC0_1_0,,obsr313596,,,2021-03-09T13:03:30.413Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2781544530,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS824908018,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Walcot,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.7031,-2.60406,,,,,,,2019-11-06T00:00:00,6,11,2019,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS824908018,,,,CC0_1_0,,obsr1207567,,,2021-03-09T12:56:02.204Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2781506184,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS825408019,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Salisbury Plain--East side,England,PRESENT,15,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.2669,-1.82438,,,,,,,2016-06-01T00:00:00,1,6,2016,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS825408019,,,,CC0_1_0,,obsr1291661,,,2021-03-09T13:03:57.876Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2781243695,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS780038617,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Cliffe Pools RSPB Reserve,England,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.4679,0.476882,,,,,,,2019-06-28T00:00:00,28,6,2019,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS780038617,,,,CC0_1_0,,obsr540469,,,2021-03-09T13:03:39.544Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2781177327,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS777310039,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Ouse Washes RSPB Reserve,England,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.4521,0.16328,,,,,,,2019-06-21T00:00:00,21,6,2019,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS777310039,,,,CC0_1_0,,obsr527452,,,2021-03-09T12:54:42.611Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2781051420,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS766540984,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Medmerry RSPB Reserve,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.7592,-0.82818,,,,,,,2019-05-25T00:00:00,25,5,2019,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS766540984,,,,CC0_1_0,,obsr790476,,,2021-03-09T12:55:24.135Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2781001907,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS790986367,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Shouldham Farmland,England,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.6404,0.48618,,,,,,,2019-08-02T00:00:00,2,8,2019,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS790986367,,,,CC0_1_0,,obsr551668,,,2021-03-09T12:56:19.123Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2780779735,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS906244022,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Larford (Worcestershire),England,PRESENT,8,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.319,-2.269,,,,,,,1991-11-17T00:00:00,17,11,1991,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS906244022,,,,CC0_1_0,,obsr1356540,,,2021-03-09T12:56:28.758Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2780554519,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS903993777,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Dengie Farmland,England,PRESENT,90,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.6508,0.879136,,,,,,,2007-12-19T00:00:00,19,12,2007,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS903993777,,,,CC0_1_0,,obsr1533069,,,2021-03-09T13:05:39.133Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2780550530,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS803028535,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Shelness Beach & Farmland,England,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.3785,0.943444,,,,,,,2019-09-08T00:00:00,8,9,2019,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS803028535,,,,CC0_1_0,,obsr1435611,,,2021-03-09T13:04:04.551Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2780412820,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS770472193,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Balranald RSPB Reserve,Scotland,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,57.6061,-7.5143,,,,,,,2019-06-03T00:00:00,3,6,2019,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS770472193,,,,CC0_1_0,,obsr1241973,,,2021-03-09T13:03:37.021Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2780308557,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS811611373,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Woolston Eyes NR,England,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,53.3916,-2.51716,,,,,,,1990-05-22T00:00:00,22,5,1990,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS811611373,,,,CC0_1_0,,obsr1435611,,,2021-03-09T12:54:35.735Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2780246380,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS733080567,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Shouldham Farmland,England,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.6404,0.48618,,,,,,,2019-04-03T00:00:00,3,4,2019,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS733080567,,,,CC0_1_0,,obsr551668,,,2021-03-09T13:03:29.256Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2780221833,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS876401516,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Military Road--Atherfield,England,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.6111,-1.35333,,,,,,,1991-12-15T00:00:00,15,12,1991,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS876401516,,,,CC0_1_0,,obsr637980,,,2021-03-09T12:57:20.484Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2780046842,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS939578998,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,"Gorse Hill, Aughton",England,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,53.5629,-2.91215,,,,,,,2002-03-29T00:00:00,29,3,2002,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS939578998,,,,CC0_1_0,,obsr949943,,,2021-03-09T13:05:05.325Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2779754404,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS771770165,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,"DT11, Blandford Forum GB-England (50.8413,-2.0754)",England,PRESENT,5,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.8413,-2.07544,,,,,,,2019-06-06T00:00:00,6,6,2019,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS771770165,,,,CC0_1_0,,obsr402622,,,2021-03-09T13:03:26.437Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2779731846,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS799916588,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Stodmarsh NNR,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.3134,1.19335,,,,,,,2019-03-24T00:00:00,24,3,2019,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS799916588,,,,CC0_1_0,,obsr1435611,,,2021-03-09T13:03:02.342Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2779704501,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS795075389,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Bempton Cliffs RSPB Reserve,England,PRESENT,90,e2e717bf-551a-4917-bdc9-4fa0f342c530,54.1477,-0.167413,,,,,,,2019-03-28T00:00:00,28,3,2019,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS795075389,,,,CC0_1_0,,obsr1427484,,,2021-03-09T13:05:48.132Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2779674933,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS754887578,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,GB-England-Oxfordshire - Carterton-Swinbrook Road,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.7764,-1.59898,,,,,,,2019-05-09T00:00:00,9,5,2019,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS754887578,,,,CC0_1_0,,obsr516477,,,2021-03-09T12:54:43.317Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2779634883,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS919776141,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Frampton Marsh RSPB Reserve,England,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.9295,0.021372,,,,,,,2017-06-14T00:00:00,14,6,2017,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS919776141,,,,CC0_1_0,,obsr1298354,,,2021-03-09T12:57:12.217Z,,COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2779608580,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS787501484,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Dernford Reservoir,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.1398,0.146581,,,,,,,2019-07-02T00:00:00,2,7,2019,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS787501484,,,,CC0_1_0,,obsr303816,,,2021-03-09T13:03:50.824Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2779573153,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS750869212,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Houghton Green Flash,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,53.4298,-2.56883,,,,,,,2019-05-03T00:00:00,3,5,2019,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS750869212,,,,CC0_1_0,,obsr1133150,,,2021-03-09T12:54:57.324Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2779425097,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS787245629,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Langleys Farm -- Garden,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,53.6176,-2.88935,,,,,,,2019-07-21T00:00:00,21,7,2019,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS787245629,,,,CC0_1_0,,obsr648927,,,2021-03-09T12:55:30.993Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2779339379,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS875712924,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,"Neatmoor Hall Farm, Nordelph (TL59 J)",England,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.5717,0.26358,,,,,,,2009-07-13T00:00:00,13,7,2009,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS875712924,,,,CC0_1_0,,obsr1387074,,,2021-03-09T13:03:42.915Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2779309571,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS762381826,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Langleys Farm,England,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,53.6176,-2.88519,,,,,,,2019-05-19T00:00:00,19,5,2019,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS762381826,,,,CC0_1_0,,obsr648927,,,2021-03-09T13:04:19.664Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2779240975,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS915085519,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Wallasea Island RSPB Reserve,England,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.6145,0.839141,,,,,,,2014-11-15T00:00:00,15,11,2014,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS915085519,,,,CC0_1_0,,obsr659263,,,2021-03-09T13:06:12.919Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2779237410,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS778762319,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Elmley NNR (formerly Elmley Marshes RSPB Reserve),England,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.3773,0.783672,,,,,,,2019-06-24T00:00:00,24,6,2019,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS778762319,,,,CC0_1_0,,obsr1400785,,,2021-03-09T12:56:36.504Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2779028808,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS875676593,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,"Grange Farm, Knapwell (TL36 G)",England,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.2487,-0.055533,,,,,,,2016-06-29T00:00:00,29,6,2016,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS875676593,,,,CC0_1_0,,obsr1387074,,,2021-03-09T13:05:05.791Z,,COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2778865429,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS777372646,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Bempton Cliffs RSPB Reserve,England,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,54.1477,-0.167413,,,,,,,2019-06-02T00:00:00,2,6,2019,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS777372646,,,,CC0_1_0,,obsr290792,,,2021-03-09T12:55:05.590Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2778814632,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS933728475,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza calandra,,SPECIES,"Emberiza calandra Linnaeus, 1758",Emberiza calandra,,GB,Martin Down,England,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.9781,-1.94007,,,,,,,2005-06-08T00:00:00,8,6,2005,7634625,7634625,HUMAN_OBSERVATION,CLO,EBIRD,OBS933728475,,,,CC0_1_0,,obsr423329,,,2021-03-09T12:55:35.635Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
